country_or_area,year,value,category
Ukraine,1998,120.643618,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1997,146.9929564,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1996,143.2428644,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1995,178.0598023,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1994,161.2218427,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1993,143.5661725,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1992,142.3511431,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1991,188.1991325,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1990,235.8196234,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2014,278.314969,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2013,318.7386046,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2012,255.0552149,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2011,416.9419297,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2010,287.708088,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2009,197.3327479,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2008,266.2455542,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2007,287.8388295,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2006,387.6695142,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2005,385.1501475,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2004,433.8538436,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2003,356.6114744,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2002,408.2294238,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2001,485.5873708,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2000,596.7891851,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1999,473.9597882,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1998,493.7321454,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1997,503.1161567,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1996,596.3593149,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1995,596.9372347,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1994,611.3956788,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1993,602.7310662,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1992,690.3528173,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1991,1385.143658,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1990,1651.526859,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2014,5582.94173,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2013,5858.174564,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2012,6054.952494,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2011,7026.626659,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2010,4536.224066,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2009,3926.581617,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2008,6126.225075,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2007,7774.823152,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2006,6343.255916,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2005,6677.504051,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2004,6818.158244,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2003,8170.360936,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2002,10244.08335,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2001,8245.924377,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,2000,15918.77684,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1999,16910.13017,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1998,16978.59967,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1997,18267.24476,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1996,19867.54054,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1995,18640.47345,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1994,17965.00396,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1993,19484.61779,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1992,19481.08704,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1991,20912.45784,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United States of America,1990,24255.67154,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
Australia,2014,129.605354,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2013,128.9446037,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2012,127.5521681,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2011,125.0019448,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2010,121.0316537,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2009,119.4510961,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2008,151.1097127,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2007,162.2184108,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2006,172.513887,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2005,182.064019,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2004,207.7594614,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2003,206.2877456,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2002,202.4834148,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2001,196.5343596,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,2000,190.6519354,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1999,196.067201,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1998,223.3185135,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1997,248.4762475,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1996,269.6522103,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1995,302.307983,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1994,282.6408961,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1993,264.7591563,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1992,246.8588488,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1991,228.9448336,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Australia,1990,211.0185114,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2014,312.9596646,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2013,304.8690045,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2012,311.8792436,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2011,307.3486854,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2010,335.8706445,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2009,341.6786318,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2008,373.4344819,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2007,367.0066569,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2006,453.4624463,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2005,493.6250143,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2004,484.0066031,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2003,549.4427452,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2002,613.300884,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2001,629.3257066,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,2000,574.528064,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1999,676.368455,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1998,869.8823666,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1997,1086.396974,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1996,1176.899675,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1995,1100.107713,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1994,926.1735358,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1993,744.0031319,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1992,656.2717871,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1991,614.1404424,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Austria,1990,470.6083777,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2014,2.426946,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2013,2.5108728,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2012,2.460006,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2011,2.303598,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2010,2.097258,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2009,1.4529414,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2008,1.25343,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2007,0.541386,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2006,0.445968,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2005,0.3534,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2004,0.244644,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2003,0.16473,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2002,0.118104,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2001,0.11058,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,2000,0.0969,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,1999,0.088692,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,1998,0.066234,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,1997,0.057342,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,1996,0.011172,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belarus,1995,0.00171,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2014,95.21830217,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2013,115.7544211,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2012,110.4287375,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2011,112.0903451,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2010,102.026114,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2009,93.30872132,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2008,86.88336713,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2007,78.86347062,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2006,76.55039445,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2005,90.68759828,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2004,90.19769783,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2003,101.9282965,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2002,116.1708366,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2001,139.2199933,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,2000,144.0638139,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1999,153.6621062,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1998,295.9486287,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1997,538.8486668,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1996,2059.623907,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1995,2139.733171,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1994,1930.806446,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1993,1588.532846,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1992,1652.692046,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1991,1492.841246,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Belgium,1990,1575.103646,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2014,15.61610035,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2013,19.72156584,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2012,19.29403402,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2011,14.18876523,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2010,12.46781245,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2009,9.515199744,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2008,9.158036327,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2007,8.81427943,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2006,8.483425822,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2005,8.164991167,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2004,8.133666291,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2003,7.687775322,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2002,7.266328282,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2001,6.867985143,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,2000,6.491479342,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1999,6.135613744,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1998,5.799256847,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1997,5.481339175,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1996,5.180849882,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1995,4.896833537,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1994,4.628387086,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1993,4.374656981,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1992,4.134836466,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1991,3.908163011,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Bulgaria,1990,3.69391589,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2014,362.6316193,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2013,437.981155,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2012,439.6330868,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2011,395.1783483,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2010,440.4213436,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2009,373.8690793,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2008,644.345045,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2007,726.1930767,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2006,1526.739676,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2005,1417.361856,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2004,2339.905616,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2003,2651.435034,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2002,3015.81387,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2001,2557.105643,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,2000,2902.963496,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1999,2410.102934,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1998,2357.485855,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1997,1827.63431,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1996,1768.648604,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1995,2275.160033,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1994,2441.744218,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1993,2373.547457,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1992,2557.116649,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1991,3685.243241,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Canada,1990,3225.926105,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2014,6.8416872,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2013,6.1533552,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2012,9.2067312,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2011,9.3654192,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2010,8.9507328,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2009,8.02796094,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2008,11.97608637,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2007,13.04927755,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2006,13.0082322,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2005,13.0268712,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2004,12.5668812,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2003,12.2776062,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2002,12.0117012,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Croatia,2001,11.6927862,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
